UNITID,Year,STATE,INSTNM,Program Area,PROGRAM,EPPP #,EPPP_RATE,Content Area,%_Correct,APA_Accredited_Program,Program Area - Copy,PCSAS_Accredited,CUDCP_Accredited
,2017,BC,University of British Columbia,School Ph.D.,School Ph.D.,5,80.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,68.80%,Ukn,School,Ukn,Ukn
139940,2017,GA,Georgia State University,School Ph.D.,School Ph.D.,5,80.00%,BIOLOGICAL_BOB,65.80%,Accredited  ,School,No,No
139940,2017,GA,Georgia State University,School Ph.D.,School Ph.D.,5,80.00%,COGNITIVE_AFFECTIVE_BOB,73.00%,Accredited  ,School,No,No
139940,2017,GA,Georgia State University,School Ph.D.,School Ph.D.,5,80.00%,SOCIAL/CULTURAL_BOB,77.20%,Accredited  ,School,No,No
139940,2017,GA,Georgia State University,School Ph.D.,School Ph.D.,5,80.00%,GROWTH/LIFSPAN_DEVL,76.20%,Accredited  ,School,No,No
139940,2017,GA,Georgia State University,School Ph.D.,School Ph.D.,5,80.00%,ASSESSMENT/DIAGNOSIS,63.80%,Accredited  ,School,No,No
139940,2017,GA,Georgia State University,School Ph.D.,School Ph.D.,5,80.00%,TREATMENT/INTERVENTION,65.20%,Accredited  ,School,No,No
139940,2017,GA,Georgia State University,School Ph.D.,School Ph.D.,5,80.00%,RESEARCH_METHODS/STATISTICS,71.60%,Accredited  ,School,No,No
139940,2017,GA,Georgia State University,School Ph.D.,School Ph.D.,5,80.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,78.60%,Accredited  ,School,No,No
150136,2017,IN,Ball State University,School Ph.D.,School Ph.D.,5,80.00%,BIOLOGICAL_BOB,71.40%,Accredited  ,School,No,No
150136,2017,IN,Ball State University,School Ph.D.,School Ph.D.,5,80.00%,COGNITIVE_AFFECTIVE_BOB,72.20%,Accredited  ,School,No,No
150136,2017,IN,Ball State University,School Ph.D.,School Ph.D.,5,80.00%,SOCIAL/CULTURAL_BOB,72.20%,Accredited  ,School,No,No
150136,2017,IN,Ball State University,School Ph.D.,School Ph.D.,5,80.00%,GROWTH/LIFSPAN_DEVL,77.20%,Accredited  ,School,No,No
150136,2017,IN,Ball State University,School Ph.D.,School Ph.D.,5,80.00%,ASSESSMENT/DIAGNOSIS,75.00%,Accredited  ,School,No,No
150136,2017,IN,Ball State University,School Ph.D.,School Ph.D.,5,80.00%,TREATMENT/INTERVENTION,67.80%,Accredited  ,School,No,No
150136,2017,IN,Ball State University,School Ph.D.,School Ph.D.,5,80.00%,RESEARCH_METHODS/STATISTICS,62.80%,Accredited  ,School,No,No
150136,2017,IN,Ball State University,School Ph.D.,School Ph.D.,5,80.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,69.80%,Accredited  ,School,No,No
157085,2017,KY,University of Kentucky,School Ph.D.,School Ph.D.,5,60.00%,BIOLOGICAL_BOB,57.00%,Accredited  ,School,No,No
157085,2017,KY,University of Kentucky,School Ph.D.,School Ph.D.,5,60.00%,COGNITIVE_AFFECTIVE_BOB,67.00%,Accredited  ,School,No,No
157085,2017,KY,University of Kentucky,School Ph.D.,School Ph.D.,5,60.00%,SOCIAL/CULTURAL_BOB,66.60%,Accredited  ,School,No,No
157085,2017,KY,University of Kentucky,School Ph.D.,School Ph.D.,5,60.00%,GROWTH/LIFSPAN_DEVL,61.80%,Accredited  ,School,No,No
157085,2017,KY,University of Kentucky,School Ph.D.,School Ph.D.,5,60.00%,ASSESSMENT/DIAGNOSIS,67.80%,Accredited  ,School,No,No
157085,2017,KY,University of Kentucky,School Ph.D.,School Ph.D.,5,60.00%,TREATMENT/INTERVENTION,61.00%,Accredited  ,School,No,No
157085,2017,KY,University of Kentucky,School Ph.D.,School Ph.D.,5,60.00%,RESEARCH_METHODS/STATISTICS,64.20%,Accredited  ,School,No,No
157085,2017,KY,University of Kentucky,School Ph.D.,School Ph.D.,5,60.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,74.00%,Accredited  ,School,No,No
163286,2017,MD,University of Maryland-College Park,School Ph.D.,School Ph.D.,5,80.00%,BIOLOGICAL_BOB,72.40%,Accredited  ,School,No,No
163286,2017,MD,University of Maryland-College Park,School Ph.D.,School Ph.D.,5,80.00%,COGNITIVE_AFFECTIVE_BOB,76.80%,Accredited  ,School,No,No
163286,2017,MD,University of Maryland-College Park,School Ph.D.,School Ph.D.,5,80.00%,SOCIAL/CULTURAL_BOB,78.00%,Accredited  ,School,No,No
163286,2017,MD,University of Maryland-College Park,School Ph.D.,School Ph.D.,5,80.00%,GROWTH/LIFSPAN_DEVL,69.40%,Accredited  ,School,No,No
163286,2017,MD,University of Maryland-College Park,School Ph.D.,School Ph.D.,5,80.00%,ASSESSMENT/DIAGNOSIS,78.00%,Accredited  ,School,No,No
163286,2017,MD,University of Maryland-College Park,School Ph.D.,School Ph.D.,5,80.00%,TREATMENT/INTERVENTION,68.60%,Accredited  ,School,No,No
163286,2017,MD,University of Maryland-College Park,School Ph.D.,School Ph.D.,5,80.00%,RESEARCH_METHODS/STATISTICS,72.80%,Accredited  ,School,No,No
163286,2017,MD,University of Maryland-College Park,School Ph.D.,School Ph.D.,5,80.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,77.20%,Accredited  ,School,No,No
169248,2017,MI,Central Michigan University,School Ph.D.,School Ph.D.,5,40.00%,BIOLOGICAL_BOB,67.60%,Accredited  ,School,No,Yes
169248,2017,MI,Central Michigan University,School Ph.D.,School Ph.D.,5,40.00%,COGNITIVE_AFFECTIVE_BOB,74.60%,Accredited  ,School,No,Yes
169248,2017,MI,Central Michigan University,School Ph.D.,School Ph.D.,5,40.00%,SOCIAL/CULTURAL_BOB,69.20%,Accredited  ,School,No,Yes
169248,2017,MI,Central Michigan University,School Ph.D.,School Ph.D.,5,40.00%,GROWTH/LIFSPAN_DEVL,68.60%,Accredited  ,School,No,Yes
169248,2017,MI,Central Michigan University,School Ph.D.,School Ph.D.,5,40.00%,ASSESSMENT/DIAGNOSIS,73.60%,Accredited  ,School,No,Yes
169248,2017,MI,Central Michigan University,School Ph.D.,School Ph.D.,5,40.00%,TREATMENT/INTERVENTION,67.00%,Accredited  ,School,No,Yes
169248,2017,MI,Central Michigan University,School Ph.D.,School Ph.D.,5,40.00%,RESEARCH_METHODS/STATISTICS,71.40%,Accredited  ,School,No,Yes
169248,2017,MI,Central Michigan University,School Ph.D.,School Ph.D.,5,40.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,65.80%,Accredited  ,School,No,Yes
171100,2017,MI,Michigan State University,School Ph.D.,School Ph.D.,5,80.00%,BIOLOGICAL_BOB,68.40%,Accredited  ,School,No,No
171100,2017,MI,Michigan State University,School Ph.D.,School Ph.D.,5,80.00%,COGNITIVE_AFFECTIVE_BOB,61.00%,Accredited  ,School,No,No
171100,2017,MI,Michigan State University,School Ph.D.,School Ph.D.,5,80.00%,SOCIAL/CULTURAL_BOB,74.20%,Accredited  ,School,No,No
171100,2017,MI,Michigan State University,School Ph.D.,School Ph.D.,5,80.00%,GROWTH/LIFSPAN_DEVL,76.20%,Accredited  ,School,No,No
171100,2017,MI,Michigan State University,School Ph.D.,School Ph.D.,5,80.00%,ASSESSMENT/DIAGNOSIS,67.80%,Accredited  ,School,No,No
171100,2017,MI,Michigan State University,School Ph.D.,School Ph.D.,5,80.00%,TREATMENT/INTERVENTION,71.60%,Accredited  ,School,No,No
171100,2017,MI,Michigan State University,School Ph.D.,School Ph.D.,5,80.00%,RESEARCH_METHODS/STATISTICS,71.40%,Accredited  ,School,No,No
171100,2017,MI,Michigan State University,School Ph.D.,School Ph.D.,5,80.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,77.20%,Accredited  ,School,No,No
217484,2017,RI,University of Rhode Island,School Ph.D.,School Ph.D.,5,80.00%,BIOLOGICAL_BOB,76.00%,Ukn,School,Ukn,Ukn
217484,2017,RI,University of Rhode Island,School Ph.D.,School Ph.D.,5,80.00%,COGNITIVE_AFFECTIVE_BOB,79.20%,Ukn,School,Ukn,Ukn
217484,2017,RI,University of Rhode Island,School Ph.D.,School Ph.D.,5,80.00%,SOCIAL/CULTURAL_BOB,66.60%,Ukn,School,Ukn,Ukn
217484,2017,RI,University of Rhode Island,School Ph.D.,School Ph.D.,5,80.00%,GROWTH/LIFSPAN_DEVL,78.80%,Ukn,School,Ukn,Ukn
217484,2017,RI,University of Rhode Island,School Ph.D.,School Ph.D.,5,80.00%,ASSESSMENT/DIAGNOSIS,75.80%,Ukn,School,Ukn,Ukn
217484,2017,RI,University of Rhode Island,School Ph.D.,School Ph.D.,5,80.00%,TREATMENT/INTERVENTION,65.20%,Ukn,School,Ukn,Ukn
217484,2017,RI,University of Rhode Island,School Ph.D.,School Ph.D.,5,80.00%,RESEARCH_METHODS/STATISTICS,71.60%,Ukn,School,Ukn,Ukn
217484,2017,RI,University of Rhode Island,School Ph.D.,School Ph.D.,5,80.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,80.20%,Ukn,School,Ukn,Ukn
218663,2017,SC,University of South Carolina-Columbia,School Ph.D.,School Ph.D.,5,80.00%,BIOLOGICAL_BOB,72.40%,Accredited  ,School,No,No
218663,2017,SC,University of South Carolina-Columbia,School Ph.D.,School Ph.D.,5,80.00%,COGNITIVE_AFFECTIVE_BOB,86.20%,Accredited  ,School,No,No
218663,2017,SC,University of South Carolina-Columbia,School Ph.D.,School Ph.D.,5,80.00%,SOCIAL/CULTURAL_BOB,75.20%,Accredited  ,School,No,No
218663,2017,SC,University of South Carolina-Columbia,School Ph.D.,School Ph.D.,5,80.00%,GROWTH/LIFSPAN_DEVL,78.20%,Accredited  ,School,No,No
218663,2017,SC,University of South Carolina-Columbia,School Ph.D.,School Ph.D.,5,80.00%,ASSESSMENT/DIAGNOSIS,72.80%,Accredited  ,School,No,No
218663,2017,SC,University of South Carolina-Columbia,School Ph.D.,School Ph.D.,5,80.00%,TREATMENT/INTERVENTION,76.80%,Accredited  ,School,No,No
218663,2017,SC,University of South Carolina-Columbia,School Ph.D.,School Ph.D.,5,80.00%,RESEARCH_METHODS/STATISTICS,78.60%,Accredited  ,School,No,No
218663,2017,SC,University of South Carolina-Columbia,School Ph.D.,School Ph.D.,5,80.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,82.00%,Accredited  ,School,No,No
104179,2019,AZ,University of Arizona,School Ph.D.,School Ph.D.,16,68.75%,BIOLOGICAL_BOB,72.19%,Accredited  ,School,No,No
104179,2019,AZ,University of Arizona,School Ph.D.,School Ph.D.,16,68.75%,COGNITIVE_AFFECTIVE_BOB,69.88%,Accredited  ,School,No,No
104179,2019,AZ,University of Arizona,School Ph.D.,School Ph.D.,16,68.75%,SOCIAL/CULTURAL_BOB,74.63%,Accredited  ,School,No,No
104179,2019,AZ,University of Arizona,School Ph.D.,School Ph.D.,16,68.75%,GROWTH/LIFSPAN_DEVL,69.94%,Accredited  ,School,No,No
104179,2019,AZ,University of Arizona,School Ph.D.,School Ph.D.,16,68.75%,ASSESSMENT/DIAGNOSIS,69.38%,Accredited  ,School,No,No
104179,2019,AZ,University of Arizona,School Ph.D.,School Ph.D.,16,68.75%,TREATMENT/INTERVENTION,63.75%,Accredited  ,School,No,No
104179,2019,AZ,University of Arizona,School Ph.D.,School Ph.D.,16,68.75%,RESEARCH_METHODS/STATISTICS,69.13%,Accredited  ,School,No,No
104179,2019,AZ,University of Arizona,School Ph.D.,School Ph.D.,16,68.75%,ETHICAL/LEGAL/PROFESSIONAL_ISS,76.25%,Accredited  ,School,No,No
127741,2019,CO,University of Northern Colorado,School Ph.D.,School Ph.D.,20,75.00%,BIOLOGICAL_BOB,70.40%,Accredited  ,School,No,No
127741,2019,CO,University of Northern Colorado,School Ph.D.,School Ph.D.,20,75.00%,COGNITIVE_AFFECTIVE_BOB,66.00%,Accredited  ,School,No,No
127741,2019,CO,University of Northern Colorado,School Ph.D.,School Ph.D.,20,75.00%,SOCIAL/CULTURAL_BOB,67.35%,Accredited  ,School,No,No
127741,2019,CO,University of Northern Colorado,School Ph.D.,School Ph.D.,20,75.00%,GROWTH/LIFSPAN_DEVL,67.80%,Accredited  ,School,No,No
127741,2019,CO,University of Northern Colorado,School Ph.D.,School Ph.D.,20,75.00%,ASSESSMENT/DIAGNOSIS,67.55%,Accredited  ,School,No,No
127741,2019,CO,University of Northern Colorado,School Ph.D.,School Ph.D.,20,75.00%,TREATMENT/INTERVENTION,64.05%,Accredited  ,School,No,No
127741,2019,CO,University of Northern Colorado,School Ph.D.,School Ph.D.,20,75.00%,RESEARCH_METHODS/STATISTICS,66.90%,Accredited  ,School,No,No
127741,2019,CO,University of Northern Colorado,School Ph.D.,School Ph.D.,20,75.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,77.70%,Accredited  ,School,No,No
129020,2019,CT,University of Connecticut,School Ph.D.,School Ph.D.,6,83.33%,BIOLOGICAL_BOB,63.83%,Accredited  ,School,No,No
129020,2019,CT,University of Connecticut,School Ph.D.,School Ph.D.,6,83.33%,COGNITIVE_AFFECTIVE_BOB,74.67%,Accredited  ,School,No,No
129020,2019,CT,University of Connecticut,School Ph.D.,School Ph.D.,6,83.33%,SOCIAL/CULTURAL_BOB,77.33%,Accredited  ,School,No,No
129020,2019,CT,University of Connecticut,School Ph.D.,School Ph.D.,6,83.33%,GROWTH/LIFSPAN_DEVL,63.50%,Accredited  ,School,No,No
129020,2019,CT,University of Connecticut,School Ph.D.,School Ph.D.,6,83.33%,ASSESSMENT/DIAGNOSIS,71.00%,Accredited  ,School,No,No
129020,2019,CT,University of Connecticut,School Ph.D.,School Ph.D.,6,83.33%,TREATMENT/INTERVENTION,74.00%,Accredited  ,School,No,No
129020,2019,CT,University of Connecticut,School Ph.D.,School Ph.D.,6,83.33%,RESEARCH_METHODS/STATISTICS,69.17%,Accredited  ,School,No,No
129020,2019,CT,University of Connecticut,School Ph.D.,School Ph.D.,6,83.33%,ETHICAL/LEGAL/PROFESSIONAL_ISS,78.67%,Accredited  ,School,No,No
134130,2019,FL,University of Florida,School Ph.D.,School Ph.D.,20,75.00%,BIOLOGICAL_BOB,71.30%,Accredited  ,School,No,No
134130,2019,FL,University of Florida,School Ph.D.,School Ph.D.,20,75.00%,COGNITIVE_AFFECTIVE_BOB,73.15%,Accredited  ,School,No,No
134130,2019,FL,University of Florida,School Ph.D.,School Ph.D.,20,75.00%,SOCIAL/CULTURAL_BOB,70.35%,Accredited  ,School,No,No
134130,2019,FL,University of Florida,School Ph.D.,School Ph.D.,20,75.00%,GROWTH/LIFSPAN_DEVL,73.80%,Accredited  ,School,No,No
134130,2019,FL,University of Florida,School Ph.D.,School Ph.D.,20,75.00%,ASSESSMENT/DIAGNOSIS,72.95%,Accredited  ,School,No,No
134130,2019,FL,University of Florida,School Ph.D.,School Ph.D.,20,75.00%,TREATMENT/INTERVENTION,72.50%,Accredited  ,School,No,No
134130,2019,FL,University of Florida,School Ph.D.,School Ph.D.,20,75.00%,RESEARCH_METHODS/STATISTICS,68.25%,Accredited  ,School,No,No
134130,2019,FL,University of Florida,School Ph.D.,School Ph.D.,20,75.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,77.20%,Accredited  ,School,No,No
137351,2019,FL,University of South Florida,School Ph.D.,School Ph.D.,15,86.67%,BIOLOGICAL_BOB,71.67%,Accredited  ,School,No,No
137351,2019,FL,University of South Florida,School Ph.D.,School Ph.D.,15,86.67%,COGNITIVE_AFFECTIVE_BOB,77.87%,Accredited  ,School,No,No
137351,2019,FL,University of South Florida,School Ph.D.,School Ph.D.,15,86.67%,SOCIAL/CULTURAL_BOB,72.93%,Accredited  ,School,No,No
137351,2019,FL,University of South Florida,School Ph.D.,School Ph.D.,15,86.67%,GROWTH/LIFSPAN_DEVL,73.60%,Accredited  ,School,No,No
137351,2019,FL,University of South Florida,School Ph.D.,School Ph.D.,15,86.67%,ASSESSMENT/DIAGNOSIS,71.53%,Accredited  ,School,No,No
137351,2019,FL,University of South Florida,School Ph.D.,School Ph.D.,15,86.67%,TREATMENT/INTERVENTION,77.73%,Accredited  ,School,No,No
137351,2019,FL,University of South Florida,School Ph.D.,School Ph.D.,15,86.67%,RESEARCH_METHODS/STATISTICS,74.87%,Accredited  ,School,No,No
137351,2019,FL,University of South Florida,School Ph.D.,School Ph.D.,15,86.67%,ETHICAL/LEGAL/PROFESSIONAL_ISS,76.53%,Accredited  ,School,No,No
139940,2019,GA,Georgia State University,School Ph.D.,School Ph.D.,5,60.00%,BIOLOGICAL_BOB,54.80%,Accredited  ,School,No,No
139940,2019,GA,Georgia State University,School Ph.D.,School Ph.D.,5,60.00%,COGNITIVE_AFFECTIVE_BOB,74.60%,Accredited  ,School,No,No
139940,2019,GA,Georgia State University,School Ph.D.,School Ph.D.,5,60.00%,SOCIAL/CULTURAL_BOB,65.60%,Accredited  ,School,No,No
139940,2019,GA,Georgia State University,School Ph.D.,School Ph.D.,5,60.00%,GROWTH/LIFSPAN_DEVL,73.20%,Accredited  ,School,No,No
139940,2019,GA,Georgia State University,School Ph.D.,School Ph.D.,5,60.00%,ASSESSMENT/DIAGNOSIS,69.80%,Accredited  ,School,No,No
139940,2019,GA,Georgia State University,School Ph.D.,School Ph.D.,5,60.00%,TREATMENT/INTERVENTION,69.20%,Accredited  ,School,No,No
139940,2019,GA,Georgia State University,School Ph.D.,School Ph.D.,5,60.00%,RESEARCH_METHODS/STATISTICS,77.60%,Accredited  ,School,No,No
139940,2019,GA,Georgia State University,School Ph.D.,School Ph.D.,5,60.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,79.00%,Accredited  ,School,No,No
139959,2019,GA,University of Georgia,School Ph.D.,School Ph.D.,11,90.91%,BIOLOGICAL_BOB,79.00%,Accredited  ,School,No,No
139959,2019,GA,University of Georgia,School Ph.D.,School Ph.D.,11,90.91%,COGNITIVE_AFFECTIVE_BOB,84.18%,Accredited  ,School,No,No
139959,2019,GA,University of Georgia,School Ph.D.,School Ph.D.,11,90.91%,SOCIAL/CULTURAL_BOB,78.27%,Accredited  ,School,No,No
139959,2019,GA,University of Georgia,School Ph.D.,School Ph.D.,11,90.91%,GROWTH/LIFSPAN_DEVL,76.91%,Accredited  ,School,No,No
139959,2019,GA,University of Georgia,School Ph.D.,School Ph.D.,11,90.91%,ASSESSMENT/DIAGNOSIS,79.91%,Accredited  ,School,No,No
139959,2019,GA,University of Georgia,School Ph.D.,School Ph.D.,11,90.91%,TREATMENT/INTERVENTION,69.82%,Accredited  ,School,No,No
139959,2019,GA,University of Georgia,School Ph.D.,School Ph.D.,11,90.91%,RESEARCH_METHODS/STATISTICS,77.09%,Accredited  ,School,No,No
139959,2019,GA,University of Georgia,School Ph.D.,School Ph.D.,11,90.91%,ETHICAL/LEGAL/PROFESSIONAL_ISS,81.18%,Accredited  ,School,No,No
145813,2019,IL,Illinois State University,School Ph.D.,School Ph.D.,14,92.86%,BIOLOGICAL_BOB,67.07%,Accredited  ,School,No,No
145813,2019,IL,Illinois State University,School Ph.D.,School Ph.D.,14,92.86%,COGNITIVE_AFFECTIVE_BOB,73.86%,Accredited  ,School,No,No
145813,2019,IL,Illinois State University,School Ph.D.,School Ph.D.,14,92.86%,SOCIAL/CULTURAL_BOB,77.36%,Accredited  ,School,No,No
145813,2019,IL,Illinois State University,School Ph.D.,School Ph.D.,14,92.86%,GROWTH/LIFSPAN_DEVL,76.07%,Accredited  ,School,No,No
145813,2019,IL,Illinois State University,School Ph.D.,School Ph.D.,14,92.86%,ASSESSMENT/DIAGNOSIS,75.50%,Accredited  ,School,No,No
145813,2019,IL,Illinois State University,School Ph.D.,School Ph.D.,14,92.86%,TREATMENT/INTERVENTION,72.14%,Accredited  ,School,No,No
145813,2019,IL,Illinois State University,School Ph.D.,School Ph.D.,14,92.86%,RESEARCH_METHODS/STATISTICS,76.21%,Accredited  ,School,No,No
145813,2019,IL,Illinois State University,School Ph.D.,School Ph.D.,14,92.86%,ETHICAL/LEGAL/PROFESSIONAL_ISS,76.00%,Accredited  ,School,No,No
146719,2019,IL,Loyola University Chicago,School Ph.D.,School Ph.D.,7,85.71%,BIOLOGICAL_BOB,75.57%,Accredited  ,School,No,No
146719,2019,IL,Loyola University Chicago,School Ph.D.,School Ph.D.,7,85.71%,COGNITIVE_AFFECTIVE_BOB,75.71%,Accredited  ,School,No,No
146719,2019,IL,Loyola University Chicago,School Ph.D.,School Ph.D.,7,85.71%,SOCIAL/CULTURAL_BOB,76.71%,Accredited  ,School,No,No
146719,2019,IL,Loyola University Chicago,School Ph.D.,School Ph.D.,7,85.71%,GROWTH/LIFSPAN_DEVL,76.86%,Accredited  ,School,No,No
146719,2019,IL,Loyola University Chicago,School Ph.D.,School Ph.D.,7,85.71%,ASSESSMENT/DIAGNOSIS,67.71%,Accredited  ,School,No,No
146719,2019,IL,Loyola University Chicago,School Ph.D.,School Ph.D.,7,85.71%,TREATMENT/INTERVENTION,71.14%,Accredited  ,School,No,No
146719,2019,IL,Loyola University Chicago,School Ph.D.,School Ph.D.,7,85.71%,RESEARCH_METHODS/STATISTICS,67.71%,Accredited  ,School,No,No
146719,2019,IL,Loyola University Chicago,School Ph.D.,School Ph.D.,7,85.71%,ETHICAL/LEGAL/PROFESSIONAL_ISS,80.00%,Accredited  ,School,No,No
150136,2019,IN,Ball State University,School Ph.D.,School Ph.D.,20,90.00%,BIOLOGICAL_BOB,76.20%,Accredited  ,School,No,No
150136,2019,IN,Ball State University,School Ph.D.,School Ph.D.,20,90.00%,COGNITIVE_AFFECTIVE_BOB,75.00%,Accredited  ,School,No,No
150136,2019,IN,Ball State University,School Ph.D.,School Ph.D.,20,90.00%,SOCIAL/CULTURAL_BOB,75.40%,Accredited  ,School,No,No
150136,2019,IN,Ball State University,School Ph.D.,School Ph.D.,20,90.00%,GROWTH/LIFSPAN_DEVL,75.60%,Accredited  ,School,No,No
150136,2019,IN,Ball State University,School Ph.D.,School Ph.D.,20,90.00%,ASSESSMENT/DIAGNOSIS,73.15%,Accredited  ,School,No,No
150136,2019,IN,Ball State University,School Ph.D.,School Ph.D.,20,90.00%,TREATMENT/INTERVENTION,71.45%,Accredited  ,School,No,No
150136,2019,IN,Ball State University,School Ph.D.,School Ph.D.,20,90.00%,RESEARCH_METHODS/STATISTICS,74.90%,Accredited  ,School,No,No
150136,2019,IN,Ball State University,School Ph.D.,School Ph.D.,20,90.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,82.10%,Accredited  ,School,No,No
151351,2019,IN,Indiana University-Bloomington,School Ph.D.,School Ph.D.,16,56.25%,BIOLOGICAL_BOB,68.56%,Accredited  ,School,No,No
151351,2019,IN,Indiana University-Bloomington,School Ph.D.,School Ph.D.,16,56.25%,COGNITIVE_AFFECTIVE_BOB,71.13%,Accredited  ,School,No,No
151351,2019,IN,Indiana University-Bloomington,School Ph.D.,School Ph.D.,16,56.25%,SOCIAL/CULTURAL_BOB,70.88%,Accredited  ,School,No,No
151351,2019,IN,Indiana University-Bloomington,School Ph.D.,School Ph.D.,16,56.25%,GROWTH/LIFSPAN_DEVL,70.63%,Accredited  ,School,No,No
151351,2019,IN,Indiana University-Bloomington,School Ph.D.,School Ph.D.,16,56.25%,ASSESSMENT/DIAGNOSIS,71.00%,Accredited  ,School,No,No
151351,2019,IN,Indiana University-Bloomington,School Ph.D.,School Ph.D.,16,56.25%,TREATMENT/INTERVENTION,65.38%,Accredited  ,School,No,No
151351,2019,IN,Indiana University-Bloomington,School Ph.D.,School Ph.D.,16,56.25%,RESEARCH_METHODS/STATISTICS,60.38%,Accredited  ,School,No,No
151351,2019,IN,Indiana University-Bloomington,School Ph.D.,School Ph.D.,16,56.25%,ETHICAL/LEGAL/PROFESSIONAL_ISS,73.13%,Accredited  ,School,No,No
157085,2019,KY,University of Kentucky,School Ph.D.,School Ph.D.,7,57.14%,BIOLOGICAL_BOB,64.43%,Accredited  ,School,No,No
157085,2019,KY,University of Kentucky,School Ph.D.,School Ph.D.,7,57.14%,COGNITIVE_AFFECTIVE_BOB,68.86%,Accredited  ,School,No,No
157085,2019,KY,University of Kentucky,School Ph.D.,School Ph.D.,7,57.14%,SOCIAL/CULTURAL_BOB,69.43%,Accredited  ,School,No,No
157085,2019,KY,University of Kentucky,School Ph.D.,School Ph.D.,7,57.14%,GROWTH/LIFSPAN_DEVL,71.29%,Accredited  ,School,No,No
157085,2019,KY,University of Kentucky,School Ph.D.,School Ph.D.,7,57.14%,ASSESSMENT/DIAGNOSIS,70.86%,Accredited  ,School,No,No
157085,2019,KY,University of Kentucky,School Ph.D.,School Ph.D.,7,57.14%,TREATMENT/INTERVENTION,68.29%,Accredited  ,School,No,No
157085,2019,KY,University of Kentucky,School Ph.D.,School Ph.D.,7,57.14%,RESEARCH_METHODS/STATISTICS,74.29%,Accredited  ,School,No,No
157085,2019,KY,University of Kentucky,School Ph.D.,School Ph.D.,7,57.14%,ETHICAL/LEGAL/PROFESSIONAL_ISS,74.57%,Accredited  ,School,No,No
159391,2019,LA,Louisiana State University,School Ph.D.,School Ph.D.,13,92.31%,BIOLOGICAL_BOB,78.77%,Accredited  ,School,No,Yes
159391,2019,LA,Louisiana State University,School Ph.D.,School Ph.D.,13,92.31%,COGNITIVE_AFFECTIVE_BOB,83.00%,Accredited  ,School,No,Yes
159391,2019,LA,Louisiana State University,School Ph.D.,School Ph.D.,13,92.31%,SOCIAL/CULTURAL_BOB,71.92%,Accredited  ,School,No,Yes
159391,2019,LA,Louisiana State University,School Ph.D.,School Ph.D.,13,92.31%,GROWTH/LIFSPAN_DEVL,71.85%,Accredited  ,School,No,Yes
159391,2019,LA,Louisiana State University,School Ph.D.,School Ph.D.,13,92.31%,ASSESSMENT/DIAGNOSIS,77.92%,Accredited  ,School,No,Yes
159391,2019,LA,Louisiana State University,School Ph.D.,School Ph.D.,13,92.31%,TREATMENT/INTERVENTION,74.85%,Accredited  ,School,No,Yes
159391,2019,LA,Louisiana State University,School Ph.D.,School Ph.D.,13,92.31%,RESEARCH_METHODS/STATISTICS,72.77%,Accredited  ,School,No,Yes
159391,2019,LA,Louisiana State University,School Ph.D.,School Ph.D.,13,92.31%,ETHICAL/LEGAL/PROFESSIONAL_ISS,75.23%,Accredited  ,School,No,Yes
160755,2019,LA,Tulane University of Louisiana,School Ph.D.,School Ph.D.,11,90.91%,BIOLOGICAL_BOB,79.09%,Accredited  ,School,No,No
160755,2019,LA,Tulane University of Louisiana,School Ph.D.,School Ph.D.,11,90.91%,COGNITIVE_AFFECTIVE_BOB,77.18%,Accredited  ,School,No,No
160755,2019,LA,Tulane University of Louisiana,School Ph.D.,School Ph.D.,11,90.91%,SOCIAL/CULTURAL_BOB,77.82%,Accredited  ,School,No,No
160755,2019,LA,Tulane University of Louisiana,School Ph.D.,School Ph.D.,11,90.91%,GROWTH/LIFSPAN_DEVL,83.91%,Accredited  ,School,No,No
160755,2019,LA,Tulane University of Louisiana,School Ph.D.,School Ph.D.,11,90.91%,ASSESSMENT/DIAGNOSIS,77.55%,Accredited  ,School,No,No
160755,2019,LA,Tulane University of Louisiana,School Ph.D.,School Ph.D.,11,90.91%,TREATMENT/INTERVENTION,72.09%,Accredited  ,School,No,No
160755,2019,LA,Tulane University of Louisiana,School Ph.D.,School Ph.D.,11,90.91%,RESEARCH_METHODS/STATISTICS,79.09%,Accredited  ,School,No,No
160755,2019,LA,Tulane University of Louisiana,School Ph.D.,School Ph.D.,11,90.91%,ETHICAL/LEGAL/PROFESSIONAL_ISS,81.27%,Accredited  ,School,No,No
167358,2019,MA,Northeastern University,School Ph.D.,School Ph.D.,7,85.71%,BIOLOGICAL_BOB,76.14%,Accredited  ,School,No,No
